"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
117.5,11.3019361525,-0.0211544546119862,-0.881728365229345,-0.568276951292859,0.367359263490061,0.829428174034882
122.5,11.45751039,-0.181750083662122,-0.8986023970279,-0.649435301531652,0.179121368520599,0.653711101691922
127.5,11.6174246575,-0.182415640695382,-0.887737661886137,-0.569260220744625,0.170031222849467,0.712163278370924
132.5,11.77785765,0.0115063657293083,-0.789149235880285,-0.46467120295042,0.681070840859439,0.767968709202183
137.5,11.9340349825,0.317966715985463,-0.577671343095622,-0.26746718521183,0.755492747049723,0.798882074027331
142.5,12.080292125,0.389938723176533,-0.459252611215543,0.0535106277188763,0.758797141168777,0.805379951573583
147.5,12.19080761,0.265511939340335,-0.216451190141609,-0.0199442969709155,0.716489420895198,0.793016934661279
152.5,12.3009197,0.129724396371129,-0.180107386295299,-0.0787161843838742,0.346540838395176,0.770980575245483
157.5,12.41364403,0.0507749202558682,-0.179929023419451,-0.0992929768976877,0.130845744526091,0.701803271228124
162.5,12.524334425,0.0109119628165317,-0.196613878329836,-0.103561534543733,0.108446489188944,0.320125267239868
172.5,12.74537922,-0.0968082990774213,-0.789545153794897,-0.222925917327267,0.0827928157712582,0.159501101081675
177.5,12.8606083,-0.174294027300564,-0.825166366627958,-0.539944213379381,0.0692000837319925,0.158196956088458
182.5,12.9669434,-0.216276433645517,-0.83175088150454,-0.607136107876462,0.0592614115042477,0.148439325412702
187.5,13.072874205,-0.148835529931145,-0.817626418959369,-0.509054398911443,0.0989749934701574,0.171016099530168
192.5,13.1783452175,-0.0177125174719689,-0.76622470277736,-0.18617468562884,0.168242835195075,0.214479981243028
197.5,13.2904275275,0.0909231960158216,-0.517744173620794,0.00164813226906206,0.200681935785926,0.229505802325804
202.5,13.48851785,0.0302080491832481,-0.473917063143668,-0.229926589549446,0.200412825726054,0.23487815750106
207.5,13.71601805,-0.0673484343871327,-0.481570651846607,-0.363181824610591,0.231418320201952,0.308013683132768
212.5,13.959581385,0.0804955410447672,-0.470514763876816,-0.269235856273869,0.295291066464203,0.32545013374485
217.5,14.18536445,0.215899517899645,-0.357344918785494,0.157717128184675,0.303546707153173,0.331000091836371
222.5,14.41148115,0.189490493146488,-0.249298859937704,0.0838814698207847,0.295679999474193,0.32505884205282
227.5,14.621247175,-0.0163259908075942,-0.512452317700918,-0.33629484021444,0.254156559096841,0.309334518151384
232.5,14.818336895,-0.278433991652466,-0.576527925684332,-0.499367696349644,0.00180640634512494,0.258069686567067
237.5,15.0247398,-0.389538914208123,-0.586834549295737,-0.532657778322847,-0.227556013575387,-0.00262284866787211
242.5,15.2220803825,-0.236165275166207,-0.57742817692672,-0.483564585669305,0.0291663594576302,0.144313451752975
247.5,15.393502315,-0.0549218105832709,-0.516914035516536,-0.298519794569811,0.111670659022953,0.168300321742494
252.5,15.4775094175,-0.0618583583734458,-0.477441824116346,-0.307190915968593,0.0978542096596936,0.161468939216513
257.5,15.557338,-0.0992364989333192,-0.47053596711662,-0.341367963334875,0.0709925278199127,0.163158119733818
262.5,15.6355255,-0.094932818428545,-0.467407289202555,-0.351831679857081,0.067626672964787,0.623333232576328
267.5,15.7133801975,0.0036474135320685,-0.454055667071776,-0.312675173037862,0.302748586387521,0.784001876454084
272.5,15.7931685,0.187019879934943,-0.431622563391653,-0.2143161941552,0.730498939196461,0.807507008618273
277.5,15.8907165675,0.394679284374712,-0.362391468978575,-0.0135282986767843,0.779662391041872,0.826441997589784
282.5,15.98447872,0.425835637639479,-0.262645038414165,0.116328327673611,0.781236294669819,0.830891847190855
287.5,16.080559025,0.330994402772194,-0.257927683829578,0.0600438088913559,0.748011873213739,0.822839793007827
292.5,16.1751558425,0.211938562219204,-0.28149107993886,-0.11155573695712,0.470827091738888,0.812157125368767
297.5,16.26676061,0.200829077849886,-0.277524858880415,-0.133672862773191,0.511013363363856,0.824207470751971
302.5,16.36142387,0.29689665454819,-0.262116676658151,-0.0633225422071245,0.659597028530095,0.857346393068578
307.5,16.4403327,0.378605898773204,-0.225465870870825,0.0381161499716319,0.69849874733253,0.869534303529659
312.5,16.5178855,0.382251399530986,-0.18751175862133,0.0645387121459883,0.671995170390784,0.85703821121277
317.5,16.593185525,0.353966342974712,-0.175511357652116,0.0120258798019244,0.650343580854683,0.852883308186154
322.5,16.67172395,0.34309246438461,-0.173950950125768,0.00432503840901603,0.655709184747001,0.85657168915952
327.5,16.745931415,0.348882481505656,-0.168796062987237,0.0368855123221229,0.681083274550752,0.863568147004165
332.5,16.8238003975,0.359146862977614,-0.135843445474117,0.15225194344432,0.679499680022968,0.865016917549239
