"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
212.5,13.9523478875,0.0840580688065502,-0.463064627455242,-0.252519823230122,0.296298364233914,0.326129622505751
217.5,14.1810501225,0.217230829815452,-0.373021665951614,0.165039930699551,0.303779170253154,0.329677913793744
222.5,14.40713815,0.228536923153465,-0.0573173870374465,0.12859070424552,0.303965697254684,0.480063568131289
227.5,14.620564025,0.137933837870468,-0.460093404385219,-0.0448580425961565,0.309095393714268,0.54001556547574
228,14.64146685,0.124656694981337,-0.504161727790461,-0.0949432378925755,0.313451858051066,0.543044410924089
232.5,14.821929235,-0.070136092960075,-0.563948907597584,-0.416772349219852,0.223693056314599,0.504382880746481
233,14.84087154,-0.092447293218696,-0.566024047848335,-0.440028745054744,0.199058837463589,0.505793599269466
233,14.84087154,-0.092447293218696,-0.566024047848335,-0.440028745054744,0.199058837463589,0.505793599269466
237.5,15.018398225,-0.272582909647286,-0.57319717231342,-0.495632524091223,-0.0377717052998319,0.234845442911696
242.5,15.2221697725,-0.205872532069882,-0.557094510967323,-0.437601903270074,0.0429502487783753,0.16600791623221
247.5,15.3948915125,-0.00973338184781963,-0.484760569918882,-0.265462036831507,0.154315450826512,0.286753132982539
252.5,15.4769207075,0.0201089018580225,-0.442626362695477,-0.202242168758793,0.184620440367302,0.380848482897584
253,15.48529164825,0.0194468815509815,-0.438955916812699,-0.204736625769811,0.188180458190746,0.385054200804817
257.5,15.5585832225,0.0218691129667731,-0.436947392474918,-0.215336064157594,0.214868692190639,0.471219255934453
262.5,15.63377202,0.0315936155101036,-0.435460569349493,-0.183148679872682,0.255787746938379,0.514249949012023
263,15.64143725,0.0333123562361634,-0.434142617187202,-0.179288198373474,0.263602061942305,0.516427291729808
267.5,15.7125786415,0.0743772577616393,-0.418066843323831,-0.131784072876261,0.329066148598422,0.610752330051256
272.5,15.79440893,0.152547701955497,-0.382274426886498,-0.0780308603001802,0.452871864730593,0.705428301958727
277.5,15.8893659,0.221164660884424,-0.20757841859528,-0.0233486986048277,0.543209581351061,0.742415301370632
278,15.898372815,0.226962685604834,-0.178554524327227,-0.0207664865962109,0.549336473045899,0.742975639607984
282.5,15.98478732,0.214488698883558,-0.192646257638165,-0.0172571621041358,0.542865011017059,0.751455767357734
283,15.9943586175,0.21104090144705,-0.202803703707882,-0.0197995936223709,0.53764874904407,0.751790768089183
287.5,16.07824506,0.158275029550764,-0.242171575193939,-0.0609082156946876,0.393741402593172,0.742509282437096
288,16.087912975,0.150206257459368,-0.244347410557988,-0.0727737191574938,0.381199339795899,0.733895371156125
292.5,16.172408775,0.105376108026978,-0.276404184070134,-0.142754794201128,0.323585043567768,0.698281726690451
293,16.1813518775,0.1035987359267,-0.276297810787692,-0.149130161695518,0.323346248442235,0.693284343988064
297.5,16.2687147825,0.134063940900177,-0.280855819892595,-0.148484344475104,0.352230528134352,0.724568662168752
298,16.2769132,0.141650358140072,-0.28104547057604,-0.145258178962973,0.362817753019575,0.741780443737659
302.5,16.35928232,0.222596743014025,-0.269581968769607,-0.0233958700550685,0.50088193452526,0.800726875458133
303,16.36687588,0.230003329139355,-0.266965792873467,-0.00153156166450941,0.50368192862111,0.81190418043344
307.5,16.43690706,0.277659783580688,-0.22918885162295,0.0814549057421251,0.559985108125936,0.83089209574362
308,16.4449208475,0.278411220108528,-0.225397177677768,0.0868455550930765,0.559777556007106,0.827798840559868
312.5,16.5149305825,0.280700391490913,-0.187839755730194,0.097024195273018,0.560943525503532,0.826611055465998
313,16.5221022425,0.278454387914311,-0.185735378158235,0.0923657533778942,0.555515994819979,0.82105255556141
317.5,16.59098056,0.261266653601633,-0.164753160454601,0.0706677180016597,0.527262197402334,0.79692885896168
318,16.5987975775,0.259458404860685,-0.167724645913548,0.0656527577369835,0.52913847486738,0.806590656225587
322.5,16.671708225,0.250919312358339,-0.165355481499614,0.0661343842382421,0.525282172451973,0.797568350713801
323,16.67922416,0.253161217062425,-0.165148200718253,0.068247254489515,0.531308438523345,0.801989297624321
327.5,16.74820675,0.259404622292626,-0.150891910511946,0.093035959967506,0.529550712817656,0.821960113966097
328,16.755386725,0.259679331977274,-0.151845461740785,0.0953506069822712,0.523503011988078,0.825226104587681
332.5,16.8244488525,0.263021088482423,-0.117819413660374,0.11694697350451,0.499228215817118,0.826711379917237
333,16.8323632,0.26146911516664,-0.112543211539228,0.118177168116267,0.472051148565158,0.826150100717511
337.5,16.9015025525,0.264303585268338,-0.0175454584472804,0.137960224382408,0.423896524817116,0.794193404601465
338,16.908281955,0.264929936746022,0.0117372430761524,0.140168291326304,0.416934456885479,0.796052551245651
342.5,16.97804954,0.273936891135087,0.0788716664543537,0.158700678114093,0.400774839516505,0.750620315310522
343,16.984139205,0.275634435682045,0.0805815951503954,0.160824547882331,0.40039770259502,0.75096058824615
347,17.0446825775,0.269711175983961,0.0988519253018122,0.167699650153506,0.357813054272652,0.576511809921252
347,17.0446825775,0.269711175983961,0.0988519253018122,0.167699650153506,0.357813054272652,0.576511809921252
347.5,17.05144673925,0.270026612626019,0.100158418902362,0.169014676431852,0.353962347147551,0.55133862498281
352.5,17.124308965,0.266129596863531,0.112927821876301,0.179710182186168,0.327877027903158,0.498742630078753
353,17.1310694225,0.265176964722835,0.111084308780068,0.180855313652587,0.325368583404446,0.494414869733456
357.5,17.19646526,0.26377090490265,0.125617628892325,0.196604440975052,0.314264345220735,0.473462139061767
358,17.203754355,0.263164944262131,0.12492563293948,0.198557053128535,0.31158582657087,0.468938303658095
362.5,17.275190025,0.267904222953263,0.147924788447988,0.213637720799306,0.309421468308057,0.47277567595772
363,17.287101875,0.26878050008548,0.152775767407706,0.21543957392738,0.309483093505201,0.474468596385085
367.5,17.390886555,0.285164410664557,0.175238631727019,0.221946052494415,0.343226162804772,0.50531021398818
