"depth_cm","Median Age","Q0.025","Q0.16","Q0.84","Q0.975"
379.5,17685.0024625,17373.57383375,17521.149694,17874.721531,18083.60108125
380.5,17711.25682,17390.581758375,17542.2711066,17902.8453818,18112.242618
381.5,17736.6636575,17405.78292175,17563.2373634,17930.1885894,18142.310871375
382.5,17761.5902025,17430.738633125,17586.2687758,17956.74957,18171.182883375
383.5,17787.33933,17457.72874875,17613.45960756,17980.63737,18191.675265
384.5,17813.3072275,17481.104341375,17639.2208,18004.5648352,18212.255090875
385.5,17840.7353625,17499.16108825,17663.0237684,18030.8026532,18237.534592625
386.5,17866.068575,17515.84667125,17683.3801344,18059.2333674,18264.668410125
387.5,17891.1374925,17538.726136,17707.8769862,18085.340894,18288.871255
388.5,17917.0908925,17572.241649875,17735.3639464,18107.1218332,18305.08446375
389.5,17943.60466,17600.88223125,17762.1885694,18130.9349776,18327.227947875
390.5,17970.371475,17623.320847625,17785.807839,18156.5779048,18353.53419175
391.5,17996.43833,17640.702051625,17808.6313772,18185.3110478,18384.682159125
392.5,18022.448195,17666.511511,17832.8882592,18211.6184422,18410.8762685
393.5,18048.1238075,17697.723866375,17863.0683356,18231.2777162,18426.74784425
394.5,18074.04219,17728.1430045,17891.9562664,18254.9100912,18443.489570625
395.5,18100.2463325,17751.459256625,17916.1599938,18279.621192,18465.00754425
396.5,18126.61993125,17771.199522875,17940.3756098,18307.8229692,18493.36241375
397.5,18151.1190475,17796.64437775,17967.193441,18331.0158146,18512.6557305
398.5,18175.6009575,17831.81023775,17997.0789758,18350.49211416,18529.1514595
399.5,18199.9005125,17858.629775125,18027.330982,18372.2620548,18549.282598
400.5,18226.3754,17879.244903,18052.62917248,18395.5891272,18569.303838875
401.5,18251.9612875,17899.460294575,18075.4417662,18422.6788556,18594.614322125
402.5,18277.1442375,17927.735385625,18102.4211174,18444.7880612,18616.573206625
403.5,18303.200975,17968.1835263125,18134.0356592,18462.27560268,18630.3219705
404.5,18328.4862975,18003.1013625,18162.3000504,18481.105784,18647.238213125
405.5,18354.223625,18026.93908175,18189.0097948,18502.4022104,18667.386219625
406.5,18380.8604575,18052.675822875,18212.1331046,18527.8235836,18696.577959
407.5,18405.157835,18083.117557,18240.0103932,18549.4643336,18718.1922125
408.5,18428.943015,18122.9248165,18272.286278,18565.0501988,18731.3641056625
409.5,18453.6521875,18160.69673125,18299.954078,18582.083496,18748.664411875
410.5,18478.6376,18188.73007925,18328.9924152,18601.8454652,18766.05903575
411.5,18505.5392975,18211.937718,18353.22216024,18624.8984648,18792.8260335
412.5,18553.2463175,18263.61769975,18404.3622016,18670.1709216,18830.675471125
413.5,18619.33594825,18315.657208875,18467.5563312,18757.566618,18917.222185
414.5,18680.0467475,18349.4793325,18517.894987,18857.6804722,19060.13395375
415.5,18739.5138,18382.640126125,18556.5338668,18960.5540654,19227.969536875
416.5,18798.8647725,18406.20011425,18592.0848342,19069.8099036,19408.937397375
417.5,18867.5039325,18460.389622925,18647.7419544,19161.105835,19536.627491625
418.5,18943.93969,18525.1183535,18716.4886106,19234.273286,19591.577144875
419.5,19021.81513575,18567.952070625,18774.16180552,19324.9362338,19669.002619625
420.5,19098.8043725,18604.44305625,18822.0187704,19423.1350322,19784.3108911375
421.5,19169.1367175,18635.2723885,18867.666622,19526.6811188,19925.517227875
422.5,19245.4536825,18698.57529975,18932.2761982,19613.6132036,20017.535772125
423.5,19331.91614,18776.7963805,19019.495111,19686.5369074,20064.367649125
424.5,19420.352275,18825.674875625,19088.860978,19769.9968864,20131.64933625
425.5,19503.437,18863.200107375,19153.9888738,19865.0706408,20209.972482875
426.5,19580.33289,18901.659197125,19207.2556182,19971.5023216,20317.26978
427.5,19657.2547275,18971.969618625,19279.3869238,20055.379092,20404.357325875
428.5,19741.8859775,19065.528010375,19373.8943432,20119.058822,20444.755137
429.5,19826.430635,19132.830915625,19455.8731322,20192.1374556,20493.316858
430.5,19912.8448875,19189.390977875,19528.9725788,20268.8754896,20550.3278136525
431.5,19994.3478375,19231.6253615,19594.7752076,20356.937998,20630.56504475
432.5,20073.0800575,19323.925140875,19679.6427194,20427.3118472,20695.173749
433.5,20155.0165,19459.323547875,19799.3041746,20478.7032668,20732.830682375
434.5,20242.3012125,19555.59666525,19900.4988304,20533.782778,20773.537271875
435.5,20337.70965,19635.872055125,19998.5412128,20600.4957234,20831.2240384825
436.5,20428.52475,19698.881933625,20080.2515328,20680.9444474,20901.71609125
437.5,20504.3044875,19825.235952125,20180.9303886,20746.1977884,20960.21668625
438.5,20570.2430225,20027.2558095,20311.334664,20784.4296112,20987.714408375
439.5,20636.614,20215.2047725,20433.4201178,20825.9103162,21023.136422
440.5,20708.2085275,20371.377554625,20544.216744,20873.4970758,21064.872965125
441.5,20788.289215,20488.709604375,20641.871742,20938.809588,21124.29399875
442.5,20868.2041525,20576.9527525,20724.3706066,21015.4346552,21200.16391025
443.5,20945.5112775,20643.835312875,20794.6987344,21106.6329086,21293.05346675
444.5,21019.2330645,20686.6592514125,20847.972592,21216.734396,21426.57027525
445.5,21089.1491425,20715.077616875,20894.9195086,21334.985766,21608.50519675
446.5,21157.9003875,20737.4212165,20932.2688476,21465.0204936,21799.096272625
447.5,21233.238705,20796.087045,20994.675026,21564.7888024,21931.443566375
448.5,21320.96729,20856.954256125,21065.479994,21646.7171886,22013.224600125
449.5,21406.219535,20899.804777625,21126.16623,21739.6429346,22093.1774505
450.5,21487.8205275,20938.9725165125,21181.2652232,21846.4698254,22205.81585125
451.5,21564.7053675,20968.1203274875,21232.2865016,21963.8547242,22349.1194725
452.5,21645.04239675,21032.705460875,21299.080362,22054.2644778,22459.200580625
453.5,21728.65755,21117.92570625,21386.7674552,22121.9514412,22505.1573875
454.5,21816.61099,21178.0095675,21461.0701556,22195.1251114,22562.55258
455.5,21901.33726,21231.682993875,21526.1194412,22284.5078718,22638.29465225
456.5,21982.122525,21271.4783175,21580.8773628,22386.4250838,22732.60692525
457.5,22063.5253625,21344.11278875,21658.0903516,22468.1955996,22814.235445375
458.5,22144.3636225,21430.215384375,21756.1321428,22531.7646016,22859.337828875
459.5,22232.4180575,21497.41855725,21843.6103044,22603.38474,22911.05911375
460.5,22316.0446425,21557.173457,21918.6419562,22680.7328112,22972.534815875
461.5,22401.4160325,21600.94110905,21987.1468466,22765.8649702,23058.709024375
462.5,22479.610605,21695.84437,22071.9325286,22837.6172912,23120.81144375
463.5,22558.41126,21828.900838625,22187.0423994,22889.539546,23159.5370006175
464.5,22641.073445,21926.501934625,22293.2792076,22943.3912888,23204.9694965
465.5,22726.9546575,21998.1563775,22381.678682,23008.5208944,23258.630918375
466.5,22816.28254,22051.671083875,22462.098433,23085.5294202,23331.03570375
467.5,22892.2062625,22187.451719,22563.1213768,23146.65724648,23384.9010385
468.5,22960.806765,22405.9798165,22695.80422248,23188.290996,23419.25465625
469.5,23030.4667125,22600.943600625,22825.1332438,23232.2984216,23453.611496375
470.5,23105.1447625,22782.62671375,22942.8176996,23286.4360268,23498.378322125
471.5,23185.474225,22915.048235375,23041.3642214,23355.239288,23561.142492375
472.5,23254.085855,22994.104998,23108.1909234,23423.2846426,23629.867038
473.5,23310.5413925,23036.2860595,23157.4590534,23482.834403,23684.827846
474.5,23362.9096,23065.49602475,23195.428164,23551.8231756,23764.24919
475.5,23415.2105425,23086.151984125,23225.4868344,23627.2297206,23868.1366448375
476.5,23462.1823725,23102.39548975,23255.4595448,23708.740438,23997.75681325
477.5,23511.43875,23136.157687375,23294.7071656,23773.9346506,24089.463634125
478.5,23565.815535,23174.12811675,23341.38148,23825.504561,24142.679117125
479.5,23619.2953525,23205.18943725,23385.078103,23887.1035184,24210.75770625
480.5,23670.0489575,23227.13716375,23420.5479006,23953.520094,24289.1512675
481.5,23716.893625,23249.399223,23451.6669,24026.3314068,24389.499928625
482.5,23768.66502,23285.9993645,23493.7444616,24086.6172992,24469.457070875
483.5,23817.0292425,23332.76061125,23544.85889936,24143.0102818,24516.51455895
484.5,23870.1784875,23367.798155125,23588.9268196,24199.0267196,24564.48565725
485.5,23920.8431275,23394.86095825,23627.5459484,24265.325676,24628.739551625
486.5,23973.169925,23418.89674575,23662.2177044,24328.5681776,24703.81227
487.5,24021.76054,23460.225892875,23707.3986804,24384.925432,24766.8452995
488.5,24077.2113725,23508.828859375,23760.2604604,24432.809924,24820.50920875
489.5,24129.811375,23547.968665625,23808.1094722,24491.16732,24876.742417875
490.5,24180.1193375,23576.7986714125,23850.7027608,24551.7029044,24935.235007625
491.5,24232.148546,23605.738733875,23888.4450404,24620.8200132,25010.5427175
492.5,24282.6237425,23647.70804325,23930.7004168,24672.8803436,25079.99649875
493.5,24334.3087675,23693.724093625,23984.4354516,24720.81954,25124.67128375
494.5,24387.273875,23729.801417875,24032.7423432,24772.110981,25172.0311475
495.5,24442.71256,23758.3792194,24079.7094296,24828.2263834,25238.24351675
496.5,24490.032275,23788.420017,24119.7202474,24893.28116303,25314.492089125
497.5,24540.160425,23836.3644488575,24165.432767,24949.443691,25369.164094375
498.5,24591.9085,23888.817753125,24219.605294,24994.341214,25409.994760875
499.5,24642.9840675,23931.3360735,24271.69819,25043.892392,25456.600178875
500.5,24690.8387675,23966.95624825,24317.2424876,25097.1609548,25507.170485
501.5,24743.7358925,23999.98092575,24358.137509,25155.485342,25560.84194625
502.5,24794.68234,24050.100667625,24409.9090344,25205.373878,25613.1115075
503.5,24846.82286,24113.81709375,24461.3683084,25250.51756,25653.4470965
504.5,24898.3799425,24158.741619875,24512.3564588,25302.2248548,25700.311566875
505.5,24952.4633725,24204.000272625,24556.7265826,25359.259773,25750.64533
506.5,25004.262225,24236.265753625,24602.0362506,25415.3442072,25803.38883025
507.5,25054.8835275,24282.87159875,24650.4945434,25466.3599472,25848.83609625
508.5,25107.1636525,24346.143059,24710.0562732,25513.407373,25888.343410125
509.5,25159.3715625,24401.783454,24762.8349144,25562.502307,25937.962418625
510.5,25211.8357,24446.630014125,24811.7808294,25615.6155924,25985.7880425
511.5,25265.5996825,24481.6461405,24859.8336478,25665.5699108,26043.121604
512.5,25315.0780475,24532.739543,24910.1738466,25717.14267572,26096.778505
513.5,25367.81725,24596.8553762875,24970.7771244,25763.6066652,26136.388291375
514.5,25419.43401,24657.0833515,25026.3685098,25809.5598018,26179.48783875
515.5,25473.0672925,24700.339693375,25079.2824796,25861.3285178,26223.8665575
516.5,25526.385375,24732.44238625,25130.0757946,25918.570739,26279.43800805
517.5,25576.002935,24790.152890625,25182.4087,25966.842669,26325.298676375
518.5,25628.6527525,24857.951709375,25240.9779246,26010.3658288,26358.363950375
519.5,25681.639735,24915.4800475,25296.8033548,26053.6327052,26389.13424825
520.5,25734.3257325,24964.71036425,25349.4790848,26103.9484132,26431.652258375
521.5,25784.979865,25005.4775905,25392.3227554,26156.2734658,26484.673609625
522.5,25836.106275,25064.1132,25447.827025,26205.4559992,26530.777448375
523.5,25885.0492125,25134.647218375,25512.6760318,26243.96662,26556.3070101125
524.5,25936.0683775,25196.372901,25570.9581458,26286.2281826,26592.890354875
525.5,25989.1306375,25244.15070525,25624.2619176,26331.767972,26631.206883625
526.5,26040.234785,25285.379034125,25668.255214,26385.55125056,26680.777222375
527.5,26090.55198,25354.818309875,25727.614078,26430.9198238,26723.044973875
528.5,26139.19641,25435.357364375,25791.643088,26470.254687,26753.4838165
529.5,26191.3424175,25502.9330639,25851.622996,26509.9420152,26786.23694
530.5,26246.7331175,25564.65384175,25911.8176638,26555.188856,26828.107700125
531.5,26300.8754575,25609.118359,25961.2763344,26603.28775249,26870.789283
532.5,26351.88456,25681.00367625,26021.2456922,26647.46888658,26910.500217875
533.5,26400.437905,25759.10775275,26087.0818828,26681.940427,26935.446600875
534.5,26449.2503875,25836.498298625,26148.429639,26725.2292704,26966.911731625
535.5,26503.916855,25887.989939625,26208.380391,26769.7451022,27004.255556125
536.5,26555.57079,25939.640469375,26259.9659484,26816.444146,27046.9869305
537.5,26603.27617775,26019.636446875,26320.7395268,26857.1208608,27086.76576875
538.5,26649.8982525,26138.53999375,26385.8195158,26887.9443988,27107.066239375
539.5,26698.521525,26230.659882625,26449.5875324,26923.6390038,27133.641327
540.5,26748.3323,26311.21357375,26507.7571168,26962.64435424,27164.87328225
541.5,26799.0847,26373.158727875,26559.183736,27009.8151056,27210.9212453375
542.5,26848.79072,26423.6484495,26610.263912,27062.3118552,27263.64311775
543.5,26900.7590575,26463.54874975,26655.646658,27120.6788348,27328.698867375
544.5,26950.23255,26490.2194215,26697.4068108,27180.2704154,27417.075753125
545.5,26994.7169825,26513.974708125,26732.46643,27248.318024,27522.10873475
546.5,27038.0766025,26534.973662575,26765.3224488,27319.5024886,27637.784087125
547.5,27084.5552925,26567.9949575,26805.7366372,27382.350128,27722.91529675
