"Depth [cm]","Median Age [kyrs]","BWT [deg C]","Q0.025","Q0.16","Q0.84","Q0.975"
52.5,6.54136255,9.76689187039494,8.48412169289802,9.11943973226356,10.4187511215213,11.1321252340942
67.5,7.51806845,8.75519430660207,7.42588523238034,8.088770996772,9.41364249974315,10.0184008803356
72.5,7.998910525,8.72392927378401,7.46272918139265,8.07958642521037,9.35648559026555,10.0043454229942
87.5,9.481819045,8.73436523598191,7.4162154252051,8.06434706971537,9.38779793965803,10.1549764382105
92.5,9.950790025,9.09260973627647,7.57243358724581,8.29185582481538,9.90872388091569,10.852833230167
97.5,10.432991975,9.89837289120429,8.04844838306503,8.94080414753779,10.8614111134244,11.6628794094091
117.5,11.3153404545,12.5113228485002,10.6490465318877,11.4657572985606,13.5917863372643,14.6347676368681
127,11.6179291,13.5916440923109,11.463823904154,12.6806458134007,14.4735408719272,15.1551175699263
137.5,11.938894975,13.7411503144954,12.1952480062616,12.9911378467113,14.494130184577,15.1743087818451
142.5,12.081682785,13.4769136029849,12.0543656657873,12.7459650858771,14.2229170800708,14.9523229429462
147.5,12.193310475,13.3692116757043,12.0403416741427,12.6768106611728,14.0616020791329,14.8196564918825
152.5,12.297577135,13.4212430700879,12.0777929371957,12.7161322946163,14.1193680783979,14.8625807418043
157.5,12.4118779,13.5618656831517,12.1768844674197,12.8639862345433,14.2639383195025,14.9416238980476
162.5,12.5239988,13.6692165334757,12.3020097422369,12.9961581409395,14.3367942484786,14.9920309710712
167.5,12.63249195,13.6877382319265,12.3528625892817,13.0195847680018,14.3497038254061,15.0232424283399
177.5,12.8538964975,13.4475915217883,12.0895014044962,12.7467493328234,14.1418887961906,14.8154987251608
182.5,12.9626420525,13.26557725966,11.9004059217186,12.5720614832441,13.9749589332583,14.6581289069997
192.5,13.1793429925,12.9659261477938,11.6183768940044,12.275356091362,13.660374387398,14.3486805469124
257.5,15.56298236,12.2784082262903,10.8610714803146,11.5687064751611,12.9954796044818,13.6879072004598
317.5,16.594674675,14.1141714484734,12.5471834168532,13.3026657309848,14.9250683941583,15.7003282304383
327.5,16.750108475,14.1364909610075,12.2368494586726,13.217473463698,15.0400034645147,15.8073977009543
337.5,16.903401655,13.4903431920231,11.7905398786374,12.5335192373581,14.5044469434798,15.5053253661703
372.5,17.5175514,13.0231911505027,11.44684297755,12.1702713274331,13.9432838971286,14.8260407779387
377.5,17.644120775,13.4657768121191,11.643766097086,12.4885753807098,14.4123036968435,15.1695393915329
387.5,17.8999095625,14.1060876723079,12.4319106358909,13.4074033714874,14.8124025587706,15.4726879107953
397.5,18.1565571675,14.3274976305391,12.9502419725903,13.6502798899714,15.0039327285766,15.7048471058876
407.5,18.4091685175,14.8095863410855,13.3557481443564,14.0752933574811,15.5460790338425,16.2442462864075
422.5,19.2580450625,15.472176965397,14.0584568663374,14.7986739915988,16.152996054861,16.8455449365459
432.5,20.096257265,14.2092543279137,12.5553716859783,13.3554791480242,15.0787205291905,15.8839141425468
437.5,20.4950953525,13.5932025792191,12.2638012317088,12.8976361277045,14.2763729027546,15.1467722150308
442.5,20.8651392935,13.5459745775351,12.2296059507479,12.8895401356742,14.2046308208092,14.8960543407496
447.5,21.2462468,13.5942790805989,11.1358622176318,12.8607462347817,14.4028317225728,15.1153436041912
452.5,21.6565205075,12.4625024937048,9.52940710423712,10.6912947917114,13.9561629842271,14.8063463326003
457.5,22.097481635,11.1556237921019,9.18199167263529,9.93637973932348,12.6402487110218,14.0776972413644
462.5,22.51211749,10.8717026459981,9.23383972073099,9.93426742350927,11.8224177967314,12.9905168388674
467.5,22.9201315325,11.3439856209988,9.43044372930863,10.3418746494717,12.2960275383886,13.1311057705354
