"Median Age [kyrs]","dw [permil]","Q0.025","Q0.16","Q0.84","Q0.975"
0.186468,0.353414132097372,0.133317225256305,0.213929949732286,0.513236269338458,0.535857053289973
0.738682375,-0.0915826039022062,-1.03225427657002,-0.482927875564084,0.275843576305571,0.499123018212748
1.48585775,-0.370740432366972,-1.15318567381612,-0.892215889423559,0.107355756707327,0.396574512155764
2.228257695,-0.697141596868339,-1.19641681200545,-1.01252887697268,-0.308031578405807,0.173969138989111
3.21444435,-0.812913473297468,-1.17150831129341,-1.01073319981136,-0.638799477332983,-0.224828812721357
4.11404555,-0.820185157423539,-1.14137935173428,-0.986274368368768,-0.658024626516442,-0.456870093814546
4.9595813,-0.71623129075664,-1.11669491815825,-0.940823700033361,-0.474561358152148,-0.24854137313959
5.59274125,-0.0705511169394789,-0.814701430512661,-0.343858230783412,0.215048086096042,0.3993289426878
5.9056316,-0.0965072263275588,-0.737549727898559,-0.399470777511991,0.180213792633685,0.347691668969474
6.2294308575,-0.428911432850933,-0.915263100633409,-0.72122332114516,-0.104390068788351,0.209716593402836
6.54136255,-0.630527158700376,-0.983873794512451,-0.818948957652569,-0.451075924788023,-0.134266363397309
6.8330538,-0.702503120212877,-1.00543298479945,-0.855649243739736,-0.550970103177506,-0.373403720645231
7.1177252825,-0.633225667351093,-0.977941060867747,-0.819923824412945,-0.444216586885053,-0.268270612320571
7.51806845,-0.532753414436895,-0.878264868610009,-0.708598539422415,-0.35977516605442,-0.181804294398274
7.998910525,-0.632253666129703,-0.957160311846485,-0.804994339712168,-0.460166985715239,-0.26720680835543
8.46700794,-0.660628524801398,-0.990044728083267,-0.828285127888667,-0.491529734944989,-0.289939669372069
8.958132125,-0.592010292923276,-0.968846530392847,-0.800133822857121,-0.37713967049052,-0.16996587693359
9.481819045,-0.446828376400982,-0.881731406402757,-0.659532155917423,-0.238226531178517,-0.0760561115296693
9.481819045,-0.446828376400982,-0.881731406402757,-0.659532155917423,-0.238226531178517,-0.0760561115296693
9.950790025,-0.336912241840926,-0.72411669267945,-0.505696400536022,-0.16967534310216,-0.000894386842649011
10.432991975,-0.286337075063145,-0.606891360082127,-0.444494524486179,-0.126646450639736,0.0380699899108435
11.470617775,-0.0451772316331562,-0.730396787221954,-0.524210109636473,0.499792979547928,1.20856791966804
11.7874971675,0.714391773064359,-0.500930391326549,0.0878637659628825,1.16704028258833,1.4166456640023
13.072888885,0.722730602672068,0.214971348748273,0.43337249848453,1.02566980262985,1.26217417319389
13.1793429925,0.61414693579744,0.178740071085789,0.374291241013778,0.882451466380594,1.18661881797142
13.5016945,1.01983351219784,0.362174838349433,0.54861308680829,1.67337396739815,2.0738183211758
13.7234414,1.45608579381389,0.501150633700693,0.902527930905142,1.88207406667695,2.14478754476253
13.9528699,1.51914960808683,0.785348842365748,1.25610828131271,1.82275447497349,2.08599586138782
14.4083575625,0.994479488904582,-0.0525701904332385,0.748283265188526,1.35458963315284,1.64714661704235
14.6236369775,0.67151367300095,-0.180183114858194,0.132230266784966,1.06837489018234,1.51651040800192
14.6236369775,0.67151367300095,-0.180183114858194,0.132230266784966,1.06837489018234,1.51651040800192
14.82619325,0.710346712338838,-0.12747539042117,0.178540596106139,1.29166853843914,1.74774792955083
15.0279252025,0.918573620600999,0.0800575773222024,0.383368179903665,1.47455670091704,1.81426943358642
15.2279990125,0.705693486365202,0.0975982237802917,0.296022624487143,1.23748795161161,1.72209917087164
15.401478085,0.675603903838551,0.0849746800187176,0.282353232170453,1.14249410926448,1.61430642980696
15.48291664925,0.781359532629419,0.107848274936233,0.339051548430378,1.25271534314453,1.61198624198656
15.56298236,0.816573860790958,0.12370095818685,0.386606619096569,1.27178990455249,1.629241424813
15.6412588375,0.771175056372007,0.106199508829004,0.394939144136258,1.17442348299496,1.60551203609836
15.717691545,0.677993076412428,-0.00233843992320122,0.33761470147132,0.99035775269914,1.4901521439482
16.08383297,0.521414579578911,-0.142890420869765,0.0608130405951658,1.05974568162351,1.54553011657307
16.26950795,0.755358806368081,-0.0420448675074075,0.206461014488112,1.30532139296745,1.66624163460068
16.3610160825,0.622148525627038,-0.0259413968064764,0.190225336411099,1.14903089628795,1.61449081720672
16.44063449,0.514040050196755,-0.0163328326215436,0.187519942652302,0.828293439906802,1.48250952786596
16.519397921,0.475457139367828,0.000485440093583989,0.202608278975193,0.708978589844242,1.34972551691873
16.594674675,0.463375515650495,0.0134756748809039,0.218076729167446,0.688115345134902,1.08302006092747
16.67228272,0.476802786717284,0.0411574935801602,0.248031117745155,0.692496735150906,0.960342483236444
16.67228272,0.476802786717284,0.0411574935801602,0.248031117745155,0.692496735150906,0.960342483236444
16.750108475,0.484854438460175,0.0614748930558605,0.264577817016318,0.699287691254113,0.930895586109611
16.826716232,0.470000491607658,0.0775841853258062,0.263182680592242,0.675386657422733,0.918677951949592
16.903401655,0.455222368156325,0.0656404566293836,0.245161059786799,0.662336955541335,0.980696729725409
16.9786533475,0.493026288324539,0.0775135535112217,0.247389240230674,0.759107922395748,1.10364589046098
17.053791252,0.587979629538308,0.100846563181203,0.288396508048833,0.922010369327586,1.19974433908673
17.126023075,0.661193652386419,0.13794939468105,0.3514222752474,0.969753343781552,1.21588547329056
17.19859838925,0.663545106392897,0.179299755766639,0.385024881921626,0.959706375531297,1.23517014254325
17.19859838925,0.663545106392897,0.179299755766639,0.385024881921626,0.959706375531297,1.23517014254325
17.27641102,0.649353987666897,0.190834180618871,0.37889679799202,0.944062606331849,1.32810866801823
