"Median Age [kyrs]","dw [permil]","Q0.025","Q0.16","Q0.84","Q0.975"
6.54136255,0.283248406544546,-0.0629283877244125,0.104113001426402,0.459094729864415,0.643762774478691
7.51806845,0.104877969420138,-0.247922499824067,-0.0765687880531116,0.288108747550056,0.457039888768712
7.998910525,0.104563363565208,-0.234075473249392,-0.0722371721941977,0.280663676634742,0.457314098148474
9.481819045,0.151395090153327,-0.228354544439346,-0.0475945929187855,0.341926361506494,0.643523288017329
9.950790025,0.308591483193424,-0.18759788912693,0.0181889132709014,0.629551278882281,0.937030911883382
10.432991975,0.619934596541686,-0.0440888929022373,0.31846323087558,0.904603392679405,1.10257666676842
11.3153404545,1.2149857933198,0.64344305874216,0.86937257725119,1.58579943543583,1.89804536102313
11.6179291,1.49383278959521,0.882260905894438,1.23691026221901,1.75755380361139,1.99899825038492
11.938894975,1.48271422948609,1.06047660434027,1.25003952716218,1.72249311157511,1.95518222854054
12.081682785,1.45389454905742,1.02801662393464,1.21808512807535,1.70806521583883,2.00877555460128
12.193310475,1.52004721542361,1.04653778693567,1.23638516120318,1.84459185474035,2.1119880078898
12.297577135,1.61967553855964,1.08042797516921,1.29258579474729,1.95387176979608,2.19552373327024
12.4118779,1.68878488998994,1.12933550821493,1.36166504990377,2.00738182329939,2.25738681344829
12.5239988,1.74844495705533,1.17091581026991,1.40382753794869,2.07704770579668,2.33596750980191
12.63249195,1.83084981556564,1.20316005263188,1.4764121755196,2.16454914983358,2.4098875158266
12.8538964975,1.99571715348801,1.3777051084635,1.74728881862385,2.24667509744079,2.46295465628031
12.9626420525,2.03040271958877,1.5391137607255,1.82577456579642,2.25042284679582,2.4616675297154
13.1793429925,2.13318046579171,1.7132410320615,1.92479877980202,2.34770494616471,2.55765698240575
15.56298236,2.06748230993018,1.46754126271472,1.794914398301,2.33567620956783,2.55383637816724
16.594674675,2.33207457332209,1.85164788522186,2.09887704708416,2.56568081531588,2.80119473529088
16.750108475,2.37535512986422,1.87397644001707,2.13696072245936,2.61543341000517,2.8408734926754
16.903401655,2.25556994965237,1.8076227022963,2.02129823914125,2.49307927975629,2.76049687850702
17.5175514,2.32138261347472,1.81752025886223,2.01621823488882,2.63042762947955,2.849368542325
17.644120775,2.47182182062231,1.87898618241754,2.17015534945935,2.73496067020464,2.93428574481901
17.8999095625,2.62803130024449,2.15470133739648,2.43803259288994,2.82036523697859,3.00456043356031
18.1565571675,2.74397039461112,2.27017391258863,2.4797536034473,3.01966449130464,3.46340487748872
18.4091685175,3.04923583308502,2.42146315291827,2.70536137200823,3.36907339094746,3.62827893409095
19.2580450625,3.16777022294258,2.78748879765612,2.98251406385188,3.35479686432912,3.54426364572009
20.096257265,2.90738974558129,2.51506982755441,2.69628352537871,3.12374274618886,3.32210260113718
20.4950953525,2.7841034635248,2.43000923733742,2.60387858612787,2.96267209278754,3.17025326965437
20.8651392935,2.71010910816483,2.31593832254669,2.50950624500716,2.91038031441395,3.15399304596755
21.2462468,2.87538198432223,2.31673949314009,2.64783456373443,3.11054013640724,3.31261229050343
21.6565205075,2.63818286276178,1.62495520051553,2.25142740120942,3.04606538880023,3.2394805815268
22.097481635,2.24445052496895,1.51755642874033,1.76090680601705,2.72154812698142,3.09835873113285
22.51211749,2.07032809499611,1.54260002662327,1.75851833307378,2.41063099783066,2.7521517173927
22.9201315325,2.1561729402772,1.6388438772086,1.86669546092638,2.4390919089209,2.66902765590507
