"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
138,11.9530611,0.333971652111479,-0.535355176519295,0.120051092463488,0.63486666821351,0.743258588721991
142.5,12.081682785,0.306556504281408,-0.359907810731148,0.113182017964947,0.624317287498519,0.755762096493489
143,12.09293635,0.298907423066429,-0.30337585134337,0.109319081000785,0.620526441968481,0.756604785475007
147.5,12.193310475,0.22096116324831,-0.164444621390519,0.0478864852697284,0.484177909131495,0.737704321331967
148,12.2039282875,0.212990660939989,-0.162423413433126,0.0393731166563398,0.450465148373117,0.737984422659406
152.5,12.297577135,0.165911707347575,-0.158828005888744,-0.0200709897382374,0.357235932561208,0.673140002794122
157.5,12.4118779,0.163627327860184,-0.166116398393347,-0.0496177418020914,0.367051246428296,0.526236128507845
158,12.422979545,0.163330509252816,-0.167944288491901,-0.0536082808146764,0.364170546036851,0.514826780215389
162.5,12.5239988,0.158523125406718,-0.16881430287155,-0.0582979477066605,0.364511956144997,0.487232961650454
163,12.534582625,0.155354255684976,-0.173506966871437,-0.0601432926037874,0.35948576679846,0.483243759398527
172.5,12.7459025,0.0305164667602016,-0.776284117034565,-0.135284658749035,0.289977328008751,0.537238335694567
177.5,12.8538964975,-0.0654287348232049,-0.814691439613898,-0.476454254551398,0.233726994759904,0.544883333504551
178,12.8652541775,-0.0769442927899901,-0.816400112167145,-0.502761608829901,0.21639810398937,0.543735388716088
178,12.8652541775,-0.0769442927899901,-0.816400112167145,-0.502761608829901,0.21639810398937,0.543735388716088
182.5,12.9626420525,-0.137445659642582,-0.82647975352843,-0.551295965333048,0.132485534273299,0.513969327325399
187.5,13.072888885,-0.103987186146276,-0.802299408276781,-0.452573061057797,0.117680496356673,0.375477090984772
192.5,13.1793429925,0.00307563434348337,-0.728408169714304,-0.140037164799521,0.174625363807588,0.234125766386122
197.5,13.293553105,0.0950091485206042,-0.490767587357682,0.0013842049571612,0.202545109702577,0.236653141733696
202.5,13.5016945,0.0240287190960926,-0.474210035560326,-0.252987779509392,0.20167972970926,0.246746448205305
207.5,13.7234414,-0.0538862982884179,-0.478446619842752,-0.351023159283921,0.244164587688564,0.307128046451901
212.5,13.9528699,0.084055053253732,-0.45993132075578,-0.257917195028283,0.295690732517875,0.323852695737497
217.5,14.1880778,0.222295115440691,-0.335015722632227,0.171381307344383,0.304321402172823,0.331259226430651
222.5,14.4083575625,0.228958436360455,-0.0346071466689782,0.129590650272299,0.304330138726059,0.464857930915783
227.5,14.6236369775,0.142642460683427,-0.421723521378318,-0.0362965200439471,0.310237239617033,0.542312204765408
228,14.6444062575,0.127712740127533,-0.472628564026736,-0.088191073038319,0.311340926644875,0.540642996249768
232.5,14.82619325,-0.0667745451530732,-0.56089843858246,-0.416173551503444,0.223659579827342,0.501362721323849
233,14.8441513275,-0.087281278266202,-0.5635825294016,-0.437324737053744,0.202124195017098,0.496466702686097
233,14.8441513275,-0.087281278266202,-0.5635825294016,-0.437324737053744,0.202124195017098,0.496466702686097
237.5,15.0279252025,-0.268138406578916,-0.573084948423349,-0.491179405869216,-0.0293082435302267,0.261518832021329
242.5,15.2279990125,-0.200229227098562,-0.55360349863505,-0.431832824074459,0.0506076535727963,0.174698457080027
247.5,15.401478085,-0.00753379975354162,-0.479979437834441,-0.248350253881389,0.15341411101498,0.288654470915133
252.5,15.48291664925,0.0240730209073514,-0.438918526901407,-0.193504483505476,0.186689260815515,0.385354078679899
