"Median Age [kyrs]","dw [permil]","Q0.025","Q0.16","Q0.84","Q0.975"
0.180981175,0.304874029941326,0.223467675085604,0.239197176910137,0.371593355428476,0.408432924486225
0.7248611,0.0101047936364475,-0.892133165633097,-0.276636516082633,0.301153499393179,0.439661257780655
1.5634218,-0.28463895548624,-0.990795816873661,-0.798067587963991,0.145429014558297,0.353093357129307
2.60355275,-0.600415158679683,-0.997292605589015,-0.860145500639071,-0.283408674979507,0.130942939962367
3.419939375,-0.720739077271342,-0.992368801859618,-0.861181520222509,-0.599280795115496,-0.330132594199006
4.23323805,-0.745903789986367,-0.985173043112031,-0.86302601409005,-0.628385219961088,-0.505388421339138
5.03643855,-0.660925044838257,-0.996938615956816,-0.862718677388928,-0.42634118808867,-0.227690984005061
5.59260355,-0.137085176774251,-0.751594402043665,-0.301617562726491,0.0411214899143501,0.1665176711836
5.87298654,-0.139677104637779,-0.698338513808694,-0.366893444650989,0.0602802515800012,0.180087761343036
6.202390105,-0.445580570669541,-0.862574138372882,-0.712014866441852,-0.134351876851828,0.097551036900139
6.5319222025,-0.645083904122042,-0.906787310939848,-0.788010944338899,-0.512068802516878,-0.211377294130813
6.8244436785,-0.672409087768851,-0.892639482066473,-0.782951226244547,-0.564619990731063,-0.445339957044739
7.118407,-0.644132687048259,-0.882567906267922,-0.766990339008858,-0.521247600766868,-0.37250758968431
7.5679314,-0.509184518818304,-0.814304350361588,-0.650402257527286,-0.36843330406028,-0.230353904127468
8.0705724,-0.612512619705347,-0.889074359192839,-0.76922838598936,-0.446285541115347,-0.282708890312835
8.57522855,-0.664614881567581,-0.906522895964937,-0.794524096662167,-0.534123456856959,-0.354056060488052
9.057722875,-0.607214071606774,-0.892325007411787,-0.769801995290464,-0.426853759662903,-0.282457478487724
9.549697675,-0.489102583404897,-0.842575394400212,-0.673228685423816,-0.326018725432925,-0.200272193518448
9.549697675,-0.489102583404897,-0.842575394400212,-0.673228685423816,-0.326018725432925,-0.200272193518448
10.026811595,-0.379811120915242,-0.70193756513634,-0.510315367984287,-0.244184823688941,-0.0983718926615056
10.462911825,-0.3000182311444,-0.542414088619016,-0.422947666355675,-0.176852555938833,-0.0510968455105491
11.45751039,0.0825598717911929,-0.622335287629147,-0.454844833652042,0.58814754501645,1.3618326191715
11.77785765,0.933515930802016,-0.363821104463676,0.358229321227502,1.35192091551928,1.49954185850127
12.8606083,1.4163488898731,0.551863376901785,1.10699083130563,1.6883112551753,1.84442350097874
13.072874205,0.913530750688678,0.277768017941655,0.453344196891447,1.48531187900945,1.75398805165733
13.1783452175,0.691692370268958,0.261694481536432,0.400224605419386,1.06194088870375,1.64438631811054
13.48851785,0.953498520449756,0.412605788729283,0.568711541120949,1.51509372023757,1.83468140656306
13.71601805,1.38266774168762,0.565270145694632,0.886255881796961,1.7320438035219,1.8923578998747
13.959581385,1.47346147716806,0.840435564442573,1.28966315940021,1.68905704541635,1.85644875906979
14.41148115,1.06398458867169,0.712103245075378,0.835867788441267,1.35562396097691,1.59615339088706
14.621247175,0.934081511681291,0.622996448811206,0.767674306562519,1.0800178872697,1.51646493724739
14.621247175,0.934081511681291,0.622996448811206,0.767674306562519,1.0800178872697,1.51646493724739
14.818336895,1.00323339504201,0.541271869471082,0.727442804786647,1.37987906692865,1.7465651218164
15.0247398,1.06814268241348,0.307307479393924,0.589056713932008,1.55488128408563,1.79766335853208
15.2220803825,0.761200085906861,0.189810621446656,0.332577037929431,1.33792253684279,1.7348992801422
15.393502315,0.708795716733776,0.162014160331041,0.311847013729116,1.2231240208183,1.61131380505977
15.4775094175,0.816249385772131,0.185742899414837,0.375756278287669,1.31642054380682,1.60809547771179
15.557338,0.870018424286071,0.234956185006886,0.483103788372557,1.33126214173565,1.61955227943471
15.6355255,0.825140471447103,0.249768009521188,0.521065534081069,1.2407758072761,1.58013419170244
15.7133801975,0.728705056255902,0.150440564288718,0.450034736236129,0.975656855549189,1.53668864409112
16.080559025,0.541127360793487,-0.0367505850911556,0.109103478054542,1.09507153112981,1.55712526378429
16.26676061,0.81516581533839,0.0433064859891429,0.292062115525332,1.38808523685265,1.66190807605431
16.36142387,0.686140723947587,0.109366450127728,0.296517454246148,1.24339259968073,1.6232206416218
16.4403327,0.565575299233343,0.11623991187719,0.281917226486151,0.856067855572709,1.5498464927077
16.5178855,0.508357756190278,0.125014825765434,0.280928644560291,0.686514359065036,1.39333192995753
16.593185525,0.494951984649407,0.134063466825578,0.292873009284181,0.674324056653751,1.06503643519082
16.67172395,0.495230045844817,0.155389643871747,0.3082051298805,0.67091249682984,0.884823956317748
16.67172395,0.495230045844817,0.155389643871747,0.3082051298805,0.67091249682984,0.884823956317748
16.745931415,0.502395162977161,0.179997537220102,0.332177624144133,0.665558327391303,0.864905368921887
16.8238003975,0.500927179037414,0.202552014359414,0.343285866259811,0.653910241261705,0.855979104648816
16.9008745415,0.503720770728236,0.21426253579169,0.343740335140273,0.647628148067087,1.02393323718393
16.973936225,0.55170502039383,0.219973092252286,0.345863186981821,0.769516511524049,1.20117607212207
17.0487252375,0.667797966934666,0.246112301973674,0.377894958818529,1.04920308760211,1.26229252739625
17.1204777,0.763251383248464,0.272085366699641,0.431086245563293,1.10470277193223,1.27831409897595
17.19375247825,0.767243295846442,0.30175699814823,0.464960008200518,1.0801730791937,1.25813797443921
17.19375247825,0.767243295846442,0.30175699814823,0.464960008200518,1.0801730791937,1.25813797443921
17.273417855,0.723374518894966,0.319252508103766,0.462699225233982,1.03589085124487,1.24536603249491
17.390944773,0.771466306846031,0.342161711518296,0.478864639184656,1.09357696742867,1.29234907533133
17.513520435,0.912399306396089,0.395601107544207,0.591686397147432,1.16658559498385,1.33344805183595
17.64115525,0.999318596268366,0.488293972415533,0.813718780312223,1.19239570113905,1.34454725309918
17.767363565,1.02746403873476,0.631255439726594,0.868715975155039,1.19608734562346,1.35798077966101
17.894060215,1.03808220891754,0.667324081649272,0.872613513519466,1.21033678559624,1.35059965201825
18.024702667,1.03766982874429,0.568412496870108,0.83838474785203,1.23168095591377,1.41513294920368
18.1557021375,1.04696747237606,0.482871210117951,0.778661926242771,1.28403039670896,1.6567925681936
18.2849439825,1.088671869123,0.48083724645911,0.742672661699483,1.4243737938849,1.75011295804157
18.4111974725,1.12885490153225,0.499117037468661,0.778344230122431,1.51144329220102,1.77090720122755
18.5569672525,1.05123105863241,0.621967960039474,0.810673517813594,1.34683576460645,1.70296340077855
18.86166089,0.957417152075523,0.660462521269864,0.81727338489494,1.09298648835639,1.27128636171055
19.2599989575,0.997589824772946,0.597170469898581,0.763696809737237,1.26038366587682,1.53494360871261
19.68305005,1.2164124962569,0.651059231855019,0.896832042923309,1.46287997206038,2.05348045772872
20.106613375,1.5465633627189,0.84921094159988,1.0892145034416,2.23055124777773,2.65788238442152
20.508005345,2.04272808788078,0.996518934329339,1.47445059740791,2.50204557666509,2.72809950763429
21.248244385,1.61201257317787,1.29214206190832,1.45815659589016,1.76626118287563,1.98030073933425
21.65973326,1.49206833947673,0.983007198748718,1.27237763698204,1.68520856399658,1.81538290445848
22.091978925,1.26273167614387,0.786841740851898,0.978576273864011,1.56644647598708,1.75732618042398
22.5090288175,1.0166151037851,0.676223846933438,0.814322224505136,1.22053924288034,1.55803260182589
23.25307563625,0.68373157599191,0.332383425012351,0.481398537230123,0.898335510029099,1.15184897399455
23.50012301075,0.899496491815447,0.426200958666868,0.631871841840991,1.14509967285852,1.29248918804803
23.7572817875,1.07031178593625,0.638840370254942,0.908153501051235,1.23104054668527,1.35197548118417
24.014087365,1.14002716204207,0.835383316687861,1.00973843434246,1.2711835108386,1.40976394285782
24.2629268025,1.15733478687602,0.858004646255198,1.01144352947882,1.29770766424503,1.46413421604601
24.5272185225,1.14720777388897,0.809884532060669,0.982321013731849,1.31272018963923,1.4820590498246
25.839316125,0.857845533440982,0.481944962330038,0.631840002045521,1.10075008382284,1.28054668719341
26.09910392,0.934449125444625,0.507464105356907,0.689526816145323,1.14870828876125,1.2948133029893
26.3552562075,0.981546829493867,0.563538917643146,0.808500489890079,1.14712543043493,1.28425087249462
26.60009914,0.936850591683334,0.552914862017477,0.746131198671973,1.11201275576382,1.25006319117252
26.850584,0.86154245218666,0.503919701066858,0.672076099986202,1.05400674841997,1.20295983393594
27.0823168275,0.857335300186362,0.514693443480353,0.673004877142903,1.04058986040805,1.20713146884023
