"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
208,14.8518277,-0.0722638465979325,-0.39232023615657,-0.27882161540482,0.081004325409477,0.263332178498283
210.5,14.9635829,-0.099199879439805,-0.386625574980357,-0.287640923396458,0.0659463964422707,0.171915834395381
215.5,15.189712995,-0.135206813667644,-0.386516219338981,-0.294680133801856,0.0386949325492361,0.144581659956714
218,15.29812695,-0.150517642513336,-0.383157220020767,-0.299201562430999,0.0187740929630459,0.13339005955644
220.5,15.4111345,-0.160280471908751,-0.376182461514197,-0.29554275743966,-0.000670959225210297,0.11632847217628
223,15.5178093,-0.163157077479314,-0.367702033883406,-0.291390771308006,-0.0147018879393727,0.115850790534168
225.5,15.635995805,-0.161901383773419,-0.359108035746891,-0.286618451028852,-0.0246720771984639,0.119151899783361
228,15.752382135,-0.156958694664507,-0.353346298174988,-0.281510329796647,-0.0330760522467807,0.125450268018773
230.5,15.8644830625,-0.147044014635737,-0.349563984169294,-0.270979915044234,-0.0276380530751404,0.146480921417018
233,15.97600505,-0.134650916940021,-0.339100931560366,-0.265810495764506,-0.0161275408806056,0.175042213842549
235.5,16.0885300375,-0.119429819983755,-0.337195304415879,-0.254705777076274,0.00856853051234224,0.194471725063664
240.5,16.3133586125,-0.0802883348843052,-0.31228432919029,-0.222726747098994,0.0705483135692535,0.221358254451933
243,16.4286221375,-0.0631189349004823,-0.303392725449888,-0.202802768740646,0.0832338785743859,0.222692169797489
245.5,16.53526165,-0.0451698415496054,-0.294805172183849,-0.178707864905098,0.0979069979369177,0.227285842998845
248,16.63998355,-0.0324771615399676,-0.289149999641567,-0.164445410678586,0.105092298755681,0.228943020487609
250.5,16.7585531375,-0.0195146101039592,-0.279216148103406,-0.149477668620001,0.107393447994334,0.229053477556114
253,16.86910445,-0.00927364376572801,-0.27411965846674,-0.135056678311599,0.10978565398488,0.237122792518366
255.5,16.984662675,-0.000313229685679529,-0.266234375126042,-0.124014775148527,0.114352243098974,0.236599224581696
258,17.09256865,0.00646621627587991,-0.268683588911716,-0.107374240843834,0.115793279932594,0.246767160994315
260.5,17.2053397875,0.0134732120767201,-0.254857572153834,-0.0941139164281402,0.115901598006091,0.254357069462762
263,17.31597665,0.0214484677041031,-0.254669545994638,-0.0793683180113044,0.125303807504192,0.270718621543015
265.5,17.42686902,0.0328984327466534,-0.239117407343036,-0.0629239895679364,0.140370847345045,0.283863312128832
268,17.539498775,0.0474943042195221,-0.224989194481179,-0.0518589535768058,0.178467852679977,0.299178101663447
270.5,17.653795075,0.0685630923142115,-0.194613481625806,-0.0421101834502605,0.22196255245945,0.320778941898646
273,17.762567275,0.0902203492577167,-0.149259034584441,-0.0322757723284084,0.246964032299596,0.337482092885682
275.5,17.876752425,0.115267132245318,-0.128037005488236,-0.0240388095304665,0.265990305458321,0.36330308266257
278,17.987942325,0.144909162606641,-0.0971120583717544,-0.0121073657996799,0.282063107971509,0.423345951887219
280.5,18.09698591,0.175272165192484,-0.0860253777103577,0.00373811569623207,0.299417731471636,0.522538755775144
283,18.2113199,0.209600178456123,-0.0691375912034991,0.0340753575651416,0.321416517302093,0.561080676272747
285.5,18.3224213,0.245105079404427,-0.0535720028597071,0.0967804616066872,0.363371694108908,0.578920793484471
288,18.4386243,0.283321411332725,-0.0314112953193999,0.161317332014979,0.478205358626007,0.592992194581622
