"depth_cm","Median Age","Q0.025","Q0.16","Q0.84","Q0.975"
380.5,17717.277475,17388.917073625,17540.815628,17908.2576188,18108.77659275
381.5,17742.2493225,17403.432726175,17560.432961,17938.1541936,18145.22483645
382.5,17767.363565,17427.65531525,17583.8326314,17963.3898832,18170.49048125
383.5,17793.152075,17454.443051,17611.7726274,17986.445394,18190.2837525
384.5,17818.302525,17476.798392,17639.1159404,18011.2196088,18210.8825504
385.5,17843.27278,17494.42454109,17662.1472184,18040.6322388,18234.160253875
386.5,17868.1359225,17510.2613885,17682.105637,18070.0035762,18264.781256
387.5,17894.060215,17535.253366,17707.83701012,18095.2304246,18290.0167175
388.5,17920.661345,17565.908600225,17737.2519032,18115.9578066,18309.8504235
389.5,17945.450285,17590.46564275,17765.1685112,18139.7617674,18328.444541875
390.5,17971.08948,17613.86205575,17788.3873096,18167.0488588,18354.84547025
391.5,17998.47122,17630.43916275,17809.989338,18196.1365816,18384.933048
392.5,18024.702667,17654.197661125,17835.820638,18218.7722748,18411.235445125
393.5,18050.67555215,17687.34586675,17865.6543614,18238.1366324,18431.86637415
394.5,18078.2173625,17715.82038975,17895.8913304,18260.838984,18450.458267875
395.5,18104.14309,17741.1212412875,17921.609896,18284.256542,18470.909475
396.5,18131.04976,17762.9759905625,17944.052742,18312.032038,18496.0113215
397.5,18155.7021375,17791.440910375,17970.5919316,18336.8829442,18518.69409625
398.5,18182.017525,17825.2886615,18000.457474,18356.261959,18537.220797375
399.5,18208.301425,17852.854894375,18028.26875276,18376.735511,18555.106786625
400.5,18235.159225,17878.461349875,18055.441972,18399.9065904,18575.1771075
401.5,18260.56011,17899.32800375,18079.3052888,18427.051724,18597.493802
402.5,18284.9439825,17933.250704,18105.6772018,18451.1383284,18618.46107875
403.5,18308.9906875,17974.73534625,18135.9282,18468.748087,18633.326298625
404.5,18333.814025,18005.252514625,18164.3269768,18487.1155772,18649.70182125
405.5,18360.57465,18033.325254375,18190.68676552,18508.44284768,18669.379673625
406.5,18386.868125,18057.971857625,18213.705536,18532.218942,18694.3091755
407.5,18411.1974725,18088.144064125,18242.275258,18552.7555408,18714.503768625
408.5,18433.43561,18129.794151375,18276.14920248,18567.91967736,18727.6968475
409.5,18459.3399525,18161.74902375,18308.304832,18586.4794752,18745.905922875
410.5,18483.8787025,18190.889958,18337.8173036,18605.851794,18771.2457305
411.5,18510.22118,18215.54301375,18364.353449,18630.6165554,18796.01052125
412.5,18556.9672525,18264.73433325,18414.8982504,18675.858232,18833.072386625
413.5,18622.574105,18318.421849875,18474.4223744,18758.772142,18918.10140375
414.5,18682.782435,18353.2740965,18522.4374094,18856.272512,19056.6845
415.5,18740.156925,18380.349764875,18559.8916252,18962.2864026,19214.75591125
416.5,18794.435865,18400.054865375,18590.3613698,19067.601886,19402.954307625
417.5,18861.66089,18459.679837125,18647.1714304,19157.7757304,19521.86664375
418.5,18945.596615,18528.945972625,18721.4771952,19235.7506472,19586.781515875
419.5,19028.97384,18570.875976375,18783.7686406,19326.4928638,19678.58963425
420.5,19110.8016375,18607.876633125,18835.620976,19428.4752006,19785.458871875
421.5,19183.5668275,18642.38805725,18881.4599722,19537.883414,19927.247445875
422.5,19259.9989575,18704.134055875,18950.9872604,19628.3755396,20032.9064856375
423.5,19347.839275,18779.665411125,19035.4905572,19700.768804,20077.1081825
424.5,19438.743895,18833.1258845,19107.158295,19789.3330012,20149.255973125
425.5,19522.99724,18876.95726375,19170.262625,19886.1241724,20221.655635125
426.5,19604.3726425,18911.513951,19223.3231516,19991.1988086,20321.142588625
427.5,19683.05005,18981.730661,19303.2115224,20070.823124,20406.734138625
428.5,19766.1376425,19083.0265635,19402.80882616,20132.1647112,20445.131747375
429.5,19852.762695,19156.948195,19487.79455408,20200.849534,20492.588426625
430.5,19941.452525,19212.429256625,19566.836944,20278.8988424,20561.706654
431.5,20027.3375225,19255.259164625,19630.9617718,20368.825034,20650.25032375
432.5,20106.613375,19350.08116325,19716.0895992,20439.7766264,20715.93520375
433.5,20185.0696625,19463.385019,19823.9311024,20490.2988032,20750.39007675
434.5,20266.1754525,19551.14529925,19920.31283944,20547.82531368,20784.499329125
435.5,20353.00222,19626.26002575,20012.4115448,20612.5784436,20837.895383
436.5,20437.44132,19691.652380375,20085.8630972,20691.538436,20903.274771125
437.5,20508.005345,19820.5453275,20182.608556,20751.7651984,20964.408267625
438.5,20574.4682875,20018.638661125,20311.1292752,20788.2057292,20992.06508475
439.5,20642.74252,20208.297747375,20433.3086768,20829.036848,21026.836239
440.5,20712.8121025,20369.9867335,20543.256012,20876.1171468,21066.175881875
441.5,20788.764135,20495.479375125,20642.4797606,20937.69474378,21125.591232
442.5,20868.6871525,20585.689445,20727.1040994,21016.0040072,21199.929733125
443.5,20949.5585175,20655.568794375,20800.9295408,21114.6271794,21300.346270125
444.5,21026.670525,20697.0693795,20854.6671336,21227.532056,21444.472778
445.5,21099.809995,20725.26148,20898.5118044,21351.0427732,21625.80127475
446.5,21172.8389625,20751.452746375,20935.623492,21482.670388,21836.624054125
447.5,21248.244385,20811.709839875,20996.7897814,21585.9548242,21969.804941625
448.5,21336.030575,20873.810030875,21075.4130764,21665.2966584,22037.77735025
449.5,21422.0291425,20923.776358875,21139.63341,21755.7593272,22115.41912125
450.5,21503.7677375,20959.35044925,21193.6099782,21862.5534776,22219.87848375
451.5,21582.921565,20988.563579875,21242.8182966,21970.515984,22350.333318625
452.5,21659.73326,21053.298628375,21312.9143016,22061.2272884,22439.320983375
453.5,21746.28212,21129.75553505,21406.1351474,22136.2065322,22493.43718375
454.5,21836.1498775,21186.21927275,21488.6426076,22218.69498,22556.53746775
455.5,21927.00937,21232.2799085625,21554.3927836,22308.61136088,22637.117596125
456.5,22014.46415,21276.0228425,21613.2449342,22410.2674258,22740.267812625
457.5,22091.978925,21347.486551625,21696.041498,22490.4727404,22821.477417125
458.5,22170.96345,21448.699923875,21803.0565184,22550.2779352,22860.812637
459.5,22259.0720225,21535.916870875,21889.8297374,22618.1618922,22913.70766925
460.5,22345.9567,21596.2551,21966.002028,22693.6253672,22973.33721225
461.5,22432.1683225,21657.03511225,22035.528829,22775.3160962,23057.327095
462.5,22509.0288175,21748.52520125,22124.9940656,22844.5706216,23126.5134495
463.5,22588.2236025,21867.79386175,22234.316984,22896.159192,23166.66651175
464.5,22670.38269,21963.462929625,22336.1201634,22953.127146,23202.9925325
465.5,22754.5923425,22034.877331625,22428.2366324,23020.3959012,23255.078897375
466.5,22838.425275,22101.285121125,22501.410861,23094.802194,23327.516675
467.5,22910.28247,22229.473631375,22598.2621544,23156.347744,23385.039176875
468.5,22975.2624575,22431.459654,22720.79469028,23196.422806,23416.68971075
469.5,23041.204425,22629.35734875,22841.74789,23241.273084,23449.911206375
470.5,23111.774725,22799.891222,22949.996307,23290.5450944,23499.453063875
471.5,23186.4590525,22923.21433,23043.4261076,23355.65174332,23564.211257625
472.5,23253.07563625,22995.8739023875,23110.8772836,23418.409783,23629.26298175
473.5,23304.958685,23035.897685625,23160.1476578,23478.9506956,23687.02549375
474.5,23358.3037875,23062.454345125,23198.6099142,23547.7875834,23769.059876375
475.5,23406.15715,23083.9730445,23229.9750746,23626.9519916,23875.94401375
476.5,23451.528605,23103.349934,23258.4791394,23703.9339294,24006.52025375
477.5,23500.12301075,23138.2243695,23298.111013,23767.5012996,24094.43263875
478.5,23554.5566625,23179.42947925,23342.156602,23822.8589726,24145.75861125
479.5,23607.66477,23206.69267875,23383.3089426,23887.4496514,24212.231382375
480.5,23658.688125,23231.41611575,23419.486436,23955.2002714,24294.83766875
481.5,23707.64869,23247.9382455,23450.0633482,24026.7498376,24400.227487625
482.5,23757.2817875,23287.495643,23491.3607372,24088.2140812,24469.230183
483.5,23809.833955,23328.613549875,23539.059386,24135.728572,24518.4700625
484.5,23861.192225,23365.399999625,23582.96954,24191.1194634,24571.219625125
485.5,23912.4429375,23393.237716,23618.6850544,24250.7507056,24630.177732125
486.5,23964.5603,23413.775628,23656.5772808,24316.492678,24720.8110656875
487.5,24014.087365,23451.13377825,23701.8244882,24374.4959244,24779.42182375
488.5,24066.1542525,23497.322945375,23753.94639,24421.874968,24826.7808775
489.5,24116.142615,23537.13406675,23800.586442,24477.335456,24872.0194479375
490.5,24165.130565,23569.716763,23839.919848,24537.7235368,24926.63110625
491.5,24214.2972875,23595.70587825,23876.0143372,24603.83964,25001.09894125
492.5,24262.9268025,23638.778521125,23925.257684,24659.9345496,25066.953311625
493.5,24316.6431975,23687.396151825,23974.62631,24708.6282928,25107.810354375
494.5,24371.395585,23730.037822625,24021.5522749,24764.7282308,25158.225293875
495.5,24425.4210925,23764.7750285,24069.114734,24824.322556,25221.08461125
496.5,24477.23525,23791.27947575,24109.987289,24887.228928,25296.92587375
497.5,24527.2185225,23834.368289,24160.0328892,24945.7568646,25356.929140375
498.5,24579.37765,23890.525726375,24215.135971,24991.23842748,25396.621032875
499.5,24633.598125,23935.71361925,24263.4657992,25044.6723788,25436.903755
500.5,24687.5964,23975.305424,24308.369042,25097.2434688,25493.366029
501.5,24735.799625,24006.70913775,24350.0475388,25148.7739606,25555.313684875
502.5,24787.6556875,24054.96444625,24401.0013904,25201.5076712,25607.42449875
503.5,24838.0331475,24111.702826375,24454.7007556,25246.82523368,25651.0772961875
504.5,24889.7631675,24156.9182315,24504.6469828,25299.005918,25694.752898125
505.5,24945.13867,24193.093042125,24553.06020762,25351.0271162,25747.61531325
506.5,24994.61309,24233.7750375,24599.3201714,25406.042002,25806.979109
507.5,25045.1236605,24280.95883435,24650.3440404,25455.6494224,25858.56776575
508.5,25099.011415,24345.538449125,24706.99533,25503.5393458,25888.35392565
509.5,25152.632145,24393.869758,24759.7360132,25553.43059336,25933.23324625
510.5,25207.6916425,24440.5346475,24811.2238468,25607.1794692,25986.9890614125
511.5,25263.394595,24476.9333865,24855.9565494,25668.236512,26039.9002105
512.5,25314.8894825,24534.66406775,24908.845485,25718.7650936,26099.62710325
513.5,25364.2910725,24588.124545,24966.6482274,25762.4969762,26131.994890625
514.5,25417.24314,24633.182587,25022.436391,25810.8264312,26173.4162515
515.5,25470.1955275,24682.187141,25071.526668,25860.8702588,26217.016167875
516.5,25524.458925,24721.6883775625,25115.5405608,25916.342478,26268.65446125
517.5,25574.891325,24775.306701875,25171.8361488,25964.3791652,26311.90128875
518.5,25627.46693725,24845.130200375,25232.9739776,26009.4519964,26346.031730125
519.5,25678.28791,24894.96308175,25289.378401,26053.940429,26382.900184
520.5,25732.722225,24935.581305375,25342.620338,26102.1154612,26425.096200625
521.5,25787.4631375,24974.1972325,25392.2137816,26150.850014,26484.468590625
522.5,25839.316125,25036.9073585,25441.1975178,26199.0362766,26528.853855
523.5,25889.2945275,25120.31977125,25502.682056,26239.5193218,26556.046443375
524.5,25943.7998,25182.583755375,25559.043492,26282.5568796,26590.551530625
525.5,25993.1216425,25232.947551375,25611.644319,26328.8737428,26632.221566375
526.5,26046.639825,25274.84467375,25661.248222,26384.1613262,26679.99682125
527.5,26099.10392,25336.795922375,25717.46865606,26431.5119332,26720.712772125
528.5,26149.948025,25412.88446875,25783.9047056,26472.45223392,26746.65862425
529.5,26202.35038,25469.995688375,25844.2522964,26512.0267266,26782.005893375
530.5,26253.8389275,25519.284367875,25902.965592,26555.1485218,26819.51118625
531.5,26306.628095,25563.236048,25954.5330082,26606.071268,26866.220643375
532.5,26355.2562075,25633.4639201375,26012.804278,26652.494766,26907.85297875
533.5,26401.7267275,25714.739780375,26079.0316364,26684.5699272,26928.53768725
534.5,26451.3947025,25789.0150675,26145.4899882,26723.823598,26957.516926375
535.5,26502.11569,25857.40913325,26202.8074548,26766.3354964,26996.8401027875
536.5,26553.9454175,25909.30879225,26257.8824434,26815.121456,27043.374534625
537.5,26600.09914,25998.73534575,26318.3861278,26856.5694444,27074.40018
538.5,26647.8700825,26111.88712625,26383.9722484,26887.356434,27098.0326826125
539.5,26698.048305,26222.607875,26451.782662,26921.6795724,27122.76508525
540.5,26749.46123325,26306.73325225,26511.779108,26961.052059,27156.46302325
541.5,26801.7772575,26376.04191925,26566.097648,27004.4508762,27197.704323625
542.5,26850.584,26428.8080835,26616.0862684,27055.42337416,27248.0801585
543.5,26901.60736,26466.428141625,26663.895286,27109.9206216,27307.445956
544.5,26947.92288525,26495.546047125,26703.5485608,27170.3479672,27386.960465
545.5,26994.8732675,26520.692813625,26741.2864776,27233.466188,27477.837406125
546.5,27036.4448675,26544.40559675,26771.5470586,27301.9714472,27586.332551625
547.5,27082.3168275,26579.517123,26810.837006,27365.7997976,27674.6069335
